City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
296,Hokitika,NZ,-42.7167,170.9667,45.05,72,40,2.04,2022-07-31 06:07:21
297,Babusnica,RS,43.0597,22.4117,64.6,100,43,5.1,2022-07-31 06:07:21
298,Saldanha,ZA,-33.0117,17.9442,49.98,76,5,9.35,2022-07-31 06:07:22
299,Ilulissat,GL,69.2167,-51.1,44.62,81,75,4.61,2022-07-31 06:05:17
300,Clyde River,CA,70.4692,-68.5914,35.83,100,100,10.36,2022-07-31 06:05:08
301,Henderson,US,36.0397,-114.9819,90.82,45,0,9.22,2022-07-31 06:06:50
302,Baiyin,CN,36.5583,104.2081,87.85,31,99,9.95,2022-07-31 06:07:24
303,Fairbanks,US,64.8378,-147.7164,69.22,62,75,10.36,2022-07-31 06:05:33
304,Volary,CZ,48.9088,13.8866,59.25,88,36,2.55,2022-07-31 06:07:25
305,Smithers,CA,54.7804,-127.1743,65.86,82,75,3.83,2022-07-31 06:03:03
306,Muros,ES,42.7762,-9.0603,68.09,74,1,11.25,2022-07-31 06:07:25
307,Virginia Beach,US,36.8529,-75.978,76.01,88,20,0.0,2022-07-31 06:06:04
308,Marseille,FR,43.3333,5.5,75.85,39,3,4.27,2022-07-31 06:04:48
309,Gboko,NG,7.3179,8.9951,71.11,93,100,8.08,2022-07-31 06:07:26
310,Fontanka,UA,46.5626,30.8607,76.8,52,11,13.56,2022-07-31 06:07:27
311,Pangody,RU,65.85,74.4859,60.53,45,36,16.98,2022-07-31 06:07:27
312,Manzanillo,CU,20.3433,-77.1167,75.07,90,2,8.16,2022-07-31 06:07:28
313,Sikasso,ML,10.9167,-7.0,71.17,95,65,3.0,2022-07-31 06:07:29
314,Ca Mau,VN,9.1769,105.15,90.9,57,100,10.36,2022-07-31 06:07:29
315,Kavieng,PG,-2.5744,150.7967,84.18,67,92,11.18,2022-07-31 06:07:29
316,Kamenka,RU,51.3223,42.7678,75.18,47,35,15.57,2022-07-31 06:07:30
317,Chapayeve,UA,49.3662,35.8749,73.38,49,0,10.33,2022-07-31 06:07:31
318,Kaeo,NZ,-35.1,173.7833,52.32,71,6,9.46,2022-07-31 06:07:31
319,Livny,RU,52.4253,37.6069,68.47,57,97,7.94,2022-07-31 06:07:32
320,Namatanai,PG,-3.6667,152.4333,83.25,72,78,10.42,2022-07-31 06:07:32
321,Salsk,RU,46.4725,41.5428,84.61,43,81,12.28,2022-07-31 06:08:32
322,Bonavista,CA,48.6499,-53.1147,60.62,86,90,15.43,2022-07-31 06:08:33
323,Constitucion,CL,-35.3333,-72.4167,49.42,91,58,5.46,2022-07-31 06:08:34
324,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,81,100,12.66,2022-07-31 06:08:34
325,Mayumba,GA,-3.432,10.6554,71.31,92,96,6.22,2022-07-31 06:08:35
326,Qui Nhon,VN,13.7667,109.2333,89.29,62,48,9.75,2022-07-31 06:08:36
327,Lufilufi,WS,-13.8745,-171.5986,78.58,81,32,19.55,2022-07-31 06:08:36
328,Torzhok,RU,57.0436,34.9622,62.67,61,19,2.82,2022-07-31 06:08:37
329,Lima,PE,-12.0432,-77.0282,57.45,89,100,8.05,2022-07-31 06:04:54
330,Bilibino,RU,68.0546,166.4372,62.4,42,96,7.67,2022-07-31 06:08:38
331,Verkhnevilyuysk,RU,63.4453,120.3167,78.64,53,86,5.46,2022-07-31 06:08:39
332,Matagami,CA,49.7502,-77.6328,57.22,91,99,5.53,2022-07-31 06:08:39
333,Santa Rosa,PH,14.3122,121.1114,87.12,80,97,5.97,2022-07-31 06:08:39
334,Vredendal,ZA,-31.6683,18.5012,45.5,81,0,5.55,2022-07-31 06:08:40
335,Hualmay,PE,-11.0964,-77.6139,61.09,86,5,9.28,2022-07-31 06:08:41
336,Pachino,IT,36.7186,15.0907,82.22,64,0,5.84,2022-07-31 06:08:42
337,Baturaja,ID,-4.1333,104.1667,88.21,53,93,4.65,2022-07-31 06:08:42
338,Veraval,IN,20.9,70.3667,84.25,71,83,14.92,2022-07-31 06:08:42
339,Youghal,IE,51.95,-7.8506,62.1,100,100,10.18,2022-07-31 06:08:43
340,Katherine,AU,-14.4667,132.2667,89.92,20,85,6.91,2022-07-31 06:08:44
341,Taunggyi,MM,20.7833,97.0333,68.45,90,100,2.01,2022-07-31 06:08:44
342,Luan,CH,46.3592,6.9759,61.86,69,6,1.01,2022-07-31 06:08:44
343,Solwezi,ZM,-12.1688,26.3894,59.49,47,0,3.38,2022-07-31 06:08:45
344,Kuusamo,FI,65.9667,29.1833,53.64,100,100,5.75,2022-07-31 06:08:46
345,Katsuura,JP,35.1333,140.3,86.59,71,0,16.17,2022-07-31 06:08:46
346,Gushikawa,JP,26.3544,127.8686,80.6,89,100,13.8,2022-07-31 06:08:47
347,Yangjiang,CN,21.85,111.9667,90.55,62,57,7.65,2022-07-31 06:08:47
348,Santa Marta,CO,11.2408,-74.199,79.09,78,52,15.79,2022-07-31 06:06:58
349,Sterling,US,39.0062,-77.4286,74.52,87,75,3.44,2022-07-31 06:08:48
350,Tukrah,LY,32.5341,20.5791,81.48,67,0,8.01,2022-07-31 06:08:49
351,Victoria,HK,22.2855,114.1577,94.24,69,12,8.01,2022-07-31 06:05:03
352,Gilgit,PK,35.9221,74.3087,86.88,41,21,3.8,2022-07-31 06:08:50
353,Santa Cruz,BO,-17.8,-63.1667,65.66,59,75,5.75,2022-07-31 06:05:37
354,Terrace,CA,54.5163,-128.6035,68.83,91,88,2.17,2022-07-31 06:07:03
355,Ayorou,NE,14.7308,0.9174,86.74,49,100,7.47,2022-07-31 06:08:51
356,Shubarshi,KZ,48.5872,57.1869,80.06,36,4,7.34,2022-07-31 06:08:52
357,Albemarle,US,35.3501,-80.2001,76.6,99,100,0.0,2022-07-31 06:08:52
358,Xacmaz,AZ,41.4635,48.806,82.38,57,93,5.88,2022-07-31 06:08:53
359,Lorengau,PG,-2.0226,147.2712,84.79,66,74,10.87,2022-07-31 06:08:53
360,Winchester,GB,51.0651,-1.3187,67.68,88,40,11.5,2022-07-31 06:08:54
361,Inirida,CO,3.8653,-67.9239,71.64,98,100,0.13,2022-07-31 06:08:55
362,Tazovskiy,RU,67.4667,78.7,53.31,55,1,17.2,2022-07-31 06:08:55
363,Alice Springs,AU,-23.7,133.8833,74.75,20,100,11.5,2022-07-31 06:08:56
364,Donskoye,RU,45.4552,41.9741,83.43,30,0,8.95,2022-07-31 06:08:56
365,Ternate,ID,0.8,127.4,85.26,66,99,4.59,2022-07-31 06:08:57
366,Savannah Bight,HN,16.45,-85.85,82.67,79,96,19.93,2022-07-31 06:08:57
367,Luau,AO,-10.7073,22.2247,63.03,37,0,4.56,2022-07-31 06:08:58
368,Kondinskoye,RU,59.6481,67.41,72.5,63,71,11.74,2022-07-31 06:09:58
369,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.75,98,81,1.5,2022-07-31 06:09:59
370,Taldan,RU,53.6667,124.8,81.86,45,98,8.72,2022-07-31 06:10:00
371,Moerai,PF,-22.4333,-151.3333,72.19,78,83,22.97,2022-07-31 06:10:00
372,Ajdabiya,LY,30.7554,20.2263,81.28,61,0,11.3,2022-07-31 06:10:01
373,Jacareacanga,BR,-6.2222,-57.7528,72.41,74,68,0.87,2022-07-31 06:10:01
374,Saryg-Sep,RU,51.5,95.6,84.34,25,72,7.16,2022-07-31 06:10:03
375,Dongkan,CN,33.9997,119.8308,83.46,82,61,15.21,2022-07-31 06:10:03
376,Awjilah,LY,29.1081,21.2869,83.71,37,0,7.74,2022-07-31 06:10:04
377,Nandyal,IN,15.4833,78.4833,90.61,53,100,1.81,2022-07-31 06:10:05
378,Lakes Entrance,AU,-37.8811,147.981,57.13,56,100,14.07,2022-07-31 06:10:06
379,Ketchikan,US,55.3422,-131.6461,63.07,100,100,0.0,2022-07-31 06:10:07
380,Launceston,AU,-41.45,147.1667,55.04,66,100,11.5,2022-07-31 06:10:07
381,Maumere,ID,-8.6199,122.2111,82.85,66,63,5.59,2022-07-31 06:10:08
382,Inhambane,MZ,-23.865,35.3833,67.69,73,0,5.12,2022-07-31 06:10:09
383,Wageningen,NL,51.9667,5.6667,67.06,82,100,6.91,2022-07-31 06:10:09
384,Balkanabat,TM,39.5108,54.3671,89.82,37,45,6.31,2022-07-31 06:10:10
385,Rio Gallegos,AR,-51.6226,-69.2181,35.17,69,99,11.32,2022-07-31 06:10:10
386,Esperance,AU,-33.8667,121.9,59.34,57,21,16.93,2022-07-31 06:10:11
387,Poli,TZ,-3.3333,36.8,60.91,73,71,5.23,2022-07-31 06:10:11
388,Palmerston,AU,-12.486,130.9833,89.04,51,0,8.05,2022-07-31 06:10:12
389,Kikwit,CD,-5.041,18.8162,76.17,38,26,2.26,2022-07-31 06:10:12
390,Xuddur,SO,4.1213,43.8894,77.41,57,10,22.19,2022-07-31 06:10:13
391,Souillac,MU,-20.5167,57.5167,72.0,71,55,16.4,2022-07-31 06:10:13
392,Athabasca,CA,54.7169,-113.2854,53.37,94,42,6.02,2022-07-31 06:10:14
393,Dingle,PH,10.9995,122.6711,87.04,70,98,9.26,2022-07-31 06:10:15
394,Windhoek,NA,-22.5594,17.0832,52.11,35,14,1.01,2022-07-31 06:10:15
395,Buta,CD,2.7858,24.73,71.87,91,95,1.16,2022-07-31 06:10:16
396,Hami,CN,42.8,93.45,93.61,17,94,9.57,2022-07-31 06:10:16
397,Dhidhdhoo,MV,6.8833,73.1,80.98,81,100,20.2,2022-07-31 06:10:17
398,Yei,SS,4.095,30.6779,69.19,88,89,3.36,2022-07-31 06:10:17
399,Sioux Lookout,CA,50.1001,-91.917,62.8,73,85,5.82,2022-07-31 06:10:18
400,Moron,AR,-34.6534,-58.6198,55.96,82,99,3.96,2022-07-31 06:10:19
401,Rocha,UY,-34.4833,-54.3333,47.39,85,100,3.85,2022-07-31 06:09:48
402,Liaoyang,CN,41.2719,123.1731,89.92,70,37,5.61,2022-07-31 06:10:20
403,Necochea,AR,-38.5473,-58.7368,49.32,79,100,5.82,2022-07-31 06:10:20
404,Novo Cruzeiro,BR,-17.4681,-41.8753,63.3,92,94,4.56,2022-07-31 06:10:21
405,Vestmannaeyjar,IS,63.4427,-20.2734,49.89,77,19,14.45,2022-07-31 06:10:21
406,Severomuysk,RU,56.1481,113.4267,59.81,65,98,5.66,2022-07-31 06:10:22
407,Mandalgovi,MN,45.7625,106.2708,84.09,18,36,7.05,2022-07-31 06:10:22
408,Namibe,AO,-15.1961,12.1522,59.52,91,37,3.94,2022-07-31 06:10:23
409,Atar,MR,20.5169,-13.0499,82.45,63,64,4.92,2022-07-31 06:10:24
410,Mount Isa,AU,-20.7333,139.5,83.97,15,100,5.75,2022-07-31 06:10:24
411,Sobolevo,RU,54.4299,31.8996,63.19,71,64,4.99,2022-07-31 06:10:25
412,Asaba,NG,6.2006,6.7338,71.71,98,100,3.56,2022-07-31 06:10:25
413,Lata,PT,40.1629,-8.3327,69.37,54,0,3.04,2022-07-31 06:10:26
414,Cayenne,GF,4.9333,-52.3333,77.09,1,75,0.0,2022-07-31 06:10:26
415,Quebo,GW,11.3333,-14.9333,73.98,91,96,3.98,2022-07-31 06:11:27
416,Udarnyy,RU,54.3409,42.8611,69.4,49,13,5.93,2022-07-31 06:11:28
417,Port Blair,IN,11.6667,92.75,84.88,76,97,14.34,2022-07-31 06:11:28
418,Guaruja,BR,-23.9931,-46.2564,59.52,74,9,3.69,2022-07-31 06:11:29
419,Oktyabrskiy,RU,54.4815,53.471,73.81,57,54,4.88,2022-07-31 06:11:29
420,Aswan,EG,24.0934,32.907,93.54,15,1,12.84,2022-07-31 06:11:30
421,Lafia,NG,8.4833,8.5167,72.28,98,100,2.77,2022-07-31 06:11:31
422,Mildura,AU,-34.2,142.15,57.07,70,100,21.99,2022-07-31 06:11:31
423,Comodoro Rivadavia,AR,-45.8667,-67.5,39.06,56,0,6.91,2022-07-31 06:11:32
424,Quesnel,CA,52.9999,-122.5029,68.5,77,0,0.0,2022-07-31 06:11:32
425,Aitape,PG,-3.1374,142.3475,84.85,69,60,9.44,2022-07-31 06:11:33
426,Lodwar,KE,3.1191,35.5973,81.7,51,46,10.16,2022-07-31 06:11:33
427,Liuli,TZ,-11.0833,34.6333,73.67,58,0,1.7,2022-07-31 06:11:34
428,Ranot,TH,7.7777,100.3213,89.2,62,98,5.64,2022-07-31 06:11:35
429,Hambantota,LK,6.1241,81.1185,85.69,66,89,19.3,2022-07-31 06:11:35
430,Porosozero,RU,62.7191,32.727,51.06,96,100,6.87,2022-07-31 06:11:36
431,Barras,BR,-4.2444,-42.2944,72.57,95,93,3.91,2022-07-31 06:11:36
432,Pak Phanang,TH,8.3511,100.202,96.04,58,100,2.24,2022-07-31 06:11:37
433,Shemonaikha,KZ,50.6328,81.9056,81.21,37,57,18.61,2022-07-31 06:11:38
434,Callaguip,PH,18.0714,120.4867,85.77,76,69,15.39,2022-07-31 06:11:39
435,Opuwo,NA,-18.0607,13.84,53.13,43,45,4.38,2022-07-31 06:11:39
436,Faya,SA,18.3851,42.4509,79.32,46,64,2.77,2022-07-31 06:11:40
437,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,72.54,73,4,2.95,2022-07-31 06:11:40
438,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.36,94,100,13.8,2022-07-31 06:11:41
439,Tadine,NC,-21.55,167.8833,68.9,84,100,22.39,2022-07-31 06:11:42
440,Trofors,NO,65.5333,13.4063,58.87,63,100,2.46,2022-07-31 06:11:42
441,Fuerte Olimpo,PY,-21.0415,-57.8738,60.01,50,0,4.25,2022-07-31 06:11:43
442,Bac Lieu,VN,9.285,105.7244,88.5,64,100,10.42,2022-07-31 06:08:03
443,Kurchum,KZ,48.5722,83.6542,81.93,30,66,5.86,2022-07-31 06:11:43
444,Magistralnyy,RU,56.1725,107.4458,63.72,93,99,6.2,2022-07-31 06:11:44
445,Miquelon,PM,47.0975,-56.3814,62.6,96,96,17.43,2022-07-31 06:11:44
446,Lusambo,CD,-4.9667,23.45,77.38,54,79,1.16,2022-07-31 06:11:45
447,Vila,PT,42.0304,-8.1588,58.08,57,1,4.43,2022-07-31 06:11:46
448,Hashtrud,IR,37.4779,47.0508,77.38,39,40,9.19,2022-07-31 06:11:46
449,Makubetsu,JP,45.3714,141.8211,70.23,80,82,10.51,2022-07-31 06:11:47
450,Tessalit,ML,20.1986,1.0114,84.81,45,58,10.65,2022-07-31 06:11:48
451,San Policarpo,PH,12.1791,125.5072,85.17,72,100,12.82,2022-07-31 06:11:48
452,Tabora,TZ,-5.0167,32.8,71.78,52,65,8.48,2022-07-31 06:11:49
453,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,48.09,54,1,5.66,2022-07-31 06:11:50
454,Gunjur,GM,13.2019,-16.7339,75.27,100,75,16.11,2022-07-31 06:11:50
455,Cockburn Town,TC,21.4612,-71.1419,81.75,87,17,23.87,2022-07-31 06:11:51
456,Asuncion,PY,-25.3007,-57.6359,51.24,87,0,0.0,2022-07-31 06:08:26
457,Kapoeta,SS,4.7717,33.5903,73.15,79,98,6.11,2022-07-31 06:11:52
458,Shache,CN,38.4167,77.2406,88.84,22,98,11.36,2022-07-31 06:11:52
459,Buy,RU,58.4786,41.53,61.63,73,53,4.9,2022-07-31 06:11:53
460,Arinos,BR,-15.9169,-46.1056,64.67,43,0,1.9,2022-07-31 06:11:54
461,Sembe,CG,1.6481,14.5806,70.09,88,52,3.96,2022-07-31 06:11:54
462,Salinopolis,BR,-0.6136,-47.3561,78.19,86,78,9.33,2022-07-31 06:12:55
463,Samarai,PG,-10.6167,150.6667,80.65,81,10,12.17,2022-07-31 06:12:56
464,Townsville,AU,-19.25,146.8,74.28,60,77,17.27,2022-07-31 06:12:56
465,Great Malvern,GB,52.1116,-2.3252,66.7,94,100,1.99,2022-07-31 06:12:57
466,Aykhal,RU,66.0,111.5,69.3,74,88,10.11,2022-07-31 06:12:58
467,Kalmunai,LK,7.4167,81.8167,85.6,63,97,1.48,2022-07-31 06:12:58
468,Gimli,CA,50.6336,-96.9907,66.02,86,73,1.5,2022-07-31 06:09:04
469,College,US,64.8569,-147.8028,68.2,62,100,10.36,2022-07-31 06:12:59
470,Bowen,AU,-20.0167,148.2333,69.73,71,76,18.14,2022-07-31 06:13:00
471,Wanning,CN,18.8003,110.3967,87.93,69,67,8.95,2022-07-31 06:13:00
472,Saint-Georges,GD,12.0564,-61.7485,79.86,85,33,18.19,2022-07-31 06:13:01
473,Mananjary,MG,-21.2167,48.3333,69.98,79,8,3.91,2022-07-31 06:13:01
474,Banjar,ID,-8.19,114.9675,84.88,63,73,2.17,2022-07-31 06:13:02
475,Lake Havasu City,US,34.4839,-114.3224,92.23,53,0,4.61,2022-07-31 06:10:21
476,Beringovskiy,RU,63.05,179.3167,51.12,71,100,2.08,2022-07-31 06:12:20
477,Surt,LY,31.2089,16.5887,81.41,67,0,4.25,2022-07-31 06:13:03
478,Yabelo,ET,4.8833,38.0833,61.72,68,86,4.18,2022-07-31 06:13:04
479,Laguna,US,38.421,-121.4238,76.44,73,0,11.5,2022-07-31 06:13:05
480,Buraydah,SA,26.326,43.975,95.45,37,99,6.29,2022-07-31 06:13:05
481,Valkeakoski,FI,61.2642,24.0312,63.09,66,22,5.48,2022-07-31 06:13:06
482,Kilindoni,TZ,-7.9139,39.6668,75.83,78,5,10.25,2022-07-31 06:13:07
483,Mozelos,PT,41.8677,-8.3978,67.62,53,0,4.92,2022-07-31 06:13:08
484,Suarez,CO,2.954,-76.6964,66.34,96,97,1.74,2022-07-31 06:13:09
485,Ust-Nera,RU,64.5667,143.2,70.05,66,98,3.31,2022-07-31 06:13:09
486,Nogliki,RU,51.8333,143.1667,57.92,75,38,10.71,2022-07-31 06:13:10
487,Charters Towers,AU,-20.1,146.2667,70.02,59,100,14.54,2022-07-31 06:13:10
488,Chegdomyn,RU,51.1167,133.0167,85.95,42,23,4.21,2022-07-31 06:13:11
489,La Paz,BO,-16.5,-68.15,40.98,22,11,5.75,2022-07-31 06:11:46
490,Iqaluit,CA,63.7506,-68.5145,40.73,100,100,0.0,2022-07-31 06:13:12
491,Barreirinhas,BR,-2.7469,-42.8264,75.7,89,71,5.55,2022-07-31 06:13:13
492,Marijampole,LT,54.5667,23.35,54.3,94,100,11.34,2022-07-31 06:13:13
493,Te Anau,NZ,-45.4167,167.7167,37.35,93,65,0.85,2022-07-31 06:13:14
494,Asyut,EG,27.181,31.1837,88.0,25,10,8.3,2022-07-31 06:13:14
495,Sabzevar,IR,36.2126,57.6819,84.56,34,0,8.93,2022-07-31 06:13:15
496,Carutapera,BR,-1.195,-46.02,75.07,94,28,5.5,2022-07-31 06:13:15
497,Ulaangom,MN,49.9811,92.0667,76.15,42,97,5.61,2022-07-31 06:13:16
498,Riyadh,SA,24.6877,46.7219,95.14,46,98,8.12,2022-07-31 06:11:03
499,Marawi,PH,7.9986,124.2928,77.04,81,100,1.57,2022-07-31 06:13:17
500,Sisimiut,GL,66.9395,-53.6735,43.21,91,70,5.08,2022-07-31 06:13:17
501,Tilichiki,RU,60.4667,166.1,53.56,71,97,5.61,2022-07-31 06:13:18
502,Nioro,GM,13.35,-15.75,73.27,96,94,5.21,2022-07-31 06:13:19
503,Broken Hill,AU,-31.95,141.4333,61.77,33,81,26.35,2022-07-31 06:13:19
504,Longyearbyen,SJ,78.2186,15.6401,48.04,87,75,4.61,2022-07-31 06:13:20
505,Izberbash,RU,42.5696,47.8645,82.45,59,62,9.64,2022-07-31 06:13:20
506,Atambua,ID,-9.1061,124.8925,82.06,61,67,1.79,2022-07-31 06:13:21
507,Porto Novo,BJ,6.4965,2.6036,75.02,84,100,8.14,2022-07-31 06:13:21
508,Sandovo,RU,58.4602,36.4128,59.36,75,45,4.18,2022-07-31 06:14:22
509,Sarangani,PH,5.4033,125.4636,81.09,74,100,9.37,2022-07-31 06:14:23
510,Maragogi,BR,-9.0122,-35.2225,74.73,86,99,8.12,2022-07-31 06:14:23
511,Sungairaya,ID,0.7,108.9,78.04,82,100,7.78,2022-07-31 06:14:24
512,Chum Phae,TH,16.5443,102.0992,88.59,60,99,2.8,2022-07-31 06:14:24
513,Altay,CN,47.8667,88.1167,82.71,28,68,10.49,2022-07-31 06:14:25
514,Jieshi,CN,22.8134,115.8257,88.54,70,43,15.17,2022-07-31 06:14:25
515,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,57.79,88,75,11.18,2022-07-31 06:14:26
516,Shahr-E Babak,IR,30.1165,55.1186,80.17,39,38,3.87,2022-07-31 06:14:27
517,Gigmoto,PH,13.7796,124.39,87.24,67,99,9.35,2022-07-31 06:14:27
518,Wonthaggi,AU,-38.6044,145.5913,54.82,58,100,19.04,2022-07-31 06:14:28
519,Kathu,TH,7.9178,98.3332,89.69,86,100,15.1,2022-07-31 06:14:29
520,Paamiut,GL,61.994,-49.6678,42.64,94,85,7.34,2022-07-31 06:14:29
521,Tual,ID,-5.6667,132.75,79.32,85,74,16.8,2022-07-31 06:14:30
522,Tomatlan,MX,19.9333,-105.25,76.77,85,100,3.53,2022-07-31 06:14:31
523,Xining,CN,36.6167,101.7667,77.81,45,84,8.21,2022-07-31 06:10:38
524,Muroto,JP,33.2833,134.15,83.53,80,50,7.11,2022-07-31 06:14:32
525,Batagay-Alyta,RU,67.8006,130.4114,80.65,45,99,7.85,2022-07-31 06:12:19
526,Bandarbeyla,SO,9.4942,50.8122,84.13,54,93,29.1,2022-07-31 06:14:33
527,Mangrol,IN,21.1167,70.1167,84.13,71,80,15.1,2022-07-31 06:14:33
528,Conceicao Do Araguaia,BR,-8.2578,-49.2647,70.88,47,0,0.29,2022-07-31 06:14:34
529,Bairiki,KI,1.3292,172.9752,82.4,74,40,12.66,2022-07-31 06:14:34
530,Nobres,BR,-14.7203,-56.3275,67.12,52,5,0.31,2022-07-31 06:14:35
531,Silikatnyy,RU,53.9896,48.3275,64.47,86,98,6.53,2022-07-31 06:14:36
532,Leh,IN,34.1667,77.5833,66.18,44,90,7.29,2022-07-31 06:14:36
533,Sao Filipe,CV,14.8961,-24.4956,77.16,79,98,7.25,2022-07-31 06:14:37
534,Belaya Gora,RU,68.5333,146.4167,73.47,42,36,4.21,2022-07-31 06:12:20
535,Egvekinot,RU,66.3167,-179.1667,51.55,52,100,3.33,2022-07-31 06:14:38
536,Hervey Bay,AU,-25.2986,152.8535,68.02,59,100,3.0,2022-07-31 06:14:39
537,Kamalasai,TH,16.3384,103.5756,90.05,52,100,6.98,2022-07-31 06:14:39
538,Anchorage,US,61.2181,-149.9003,62.69,82,100,12.66,2022-07-31 06:14:40
539,Wencheng,CN,33.0559,113.7978,90.12,51,25,3.49,2022-07-31 06:14:41
540,Moyo,UG,3.6609,31.7247,66.38,92,94,1.92,2022-07-31 06:14:41
541,Sao Joao Da Barra,BR,-21.6403,-41.0511,61.07,81,0,8.19,2022-07-31 06:14:42
542,Erice,IT,38.037,12.5865,74.37,73,0,2.3,2022-07-31 06:14:43
543,Anloga,GH,5.7947,0.8973,74.68,85,100,13.53,2022-07-31 06:14:43
544,Poplar Bluff,US,36.757,-90.3929,71.49,90,100,0.0,2022-07-31 06:13:01
545,Rio Grande,BR,-32.035,-52.0986,50.41,75,44,6.29,2022-07-31 06:14:44
546,Seymchan,RU,62.8833,152.4333,73.27,32,16,11.61,2022-07-31 06:14:44
547,Sereflikochisar,TR,38.9393,33.5386,77.18,33,0,5.46,2022-07-31 06:14:45
548,Aljezur,PT,37.3191,-8.8033,69.19,60,0,1.68,2022-07-31 06:14:46
549,Igarka,RU,67.4667,86.5833,50.4,69,55,26.98,2022-07-31 06:14:46
550,Nome,US,64.5011,-165.4064,60.17,58,0,4.61,2022-07-31 06:14:47
551,Tyrma,RU,50.0833,132.1667,87.44,43,30,2.08,2022-07-31 06:14:48
552,Ayan,RU,56.45,138.1667,59.65,91,76,13.82,2022-07-31 06:14:48
553,Arbagar,RU,51.9438,116.2805,79.03,44,8,6.91,2022-07-31 06:15:49
554,Ust-Maya,RU,60.4167,134.5333,83.95,45,78,2.3,2022-07-31 06:15:50
555,Shagamu,NG,6.8432,3.6478,71.51,94,99,3.49,2022-07-31 06:15:50
556,Ritchie,ZA,-29.038,24.6028,36.61,60,38,3.4,2022-07-31 06:15:51
557,Sola,VU,-13.8833,167.55,81.27,83,40,0.0,2022-07-31 06:15:52
558,Kruisfontein,ZA,-34.0033,24.7314,49.71,79,89,13.62,2022-07-31 06:15:52
559,Hamilton,US,39.1834,-84.5333,68.99,89,0,3.44,2022-07-31 06:10:56
560,Lamu,KE,-2.2717,40.902,79.02,82,45,14.76,2022-07-31 06:15:53
561,Chernyshevskiy,RU,63.0128,112.4714,77.67,45,32,5.79,2022-07-31 06:15:53
562,Okhotsk,RU,59.3833,143.3,58.96,88,100,13.13,2022-07-31 06:15:54
563,Trairi,BR,-3.2778,-39.2689,75.87,89,76,7.61,2022-07-31 06:12:47
564,Havoysund,NO,70.9963,24.6622,52.03,86,98,9.13,2022-07-31 06:15:55
565,Hovd,MN,48.0056,91.6419,80.31,25,75,9.93,2022-07-31 06:15:55
566,Beian,NO,63.6559,9.5683,59.0,94,75,1.14,2022-07-31 06:15:56
567,Dwarka,IN,22.2394,68.9678,82.47,75,96,17.98,2022-07-31 06:15:57
568,Moree,AU,-29.4667,149.85,64.47,47,100,13.13,2022-07-31 06:15:57
569,Port Hardy,CA,50.6996,-127.4199,62.78,88,20,5.75,2022-07-31 06:15:06
570,Catuday,PH,16.2923,119.8062,82.78,79,98,17.16,2022-07-31 06:15:58
571,Buin,CL,-33.7333,-70.75,52.74,85,18,2.21,2022-07-31 06:15:59
572,Tateyama,JP,34.9833,139.8667,84.4,77,0,18.45,2022-07-31 06:15:59
573,Weligama,LK,5.9667,80.4167,83.55,71,79,11.95,2022-07-31 06:16:00
574,Entre Rios,BR,-11.9419,-38.0844,69.04,99,41,3.47,2022-07-31 06:15:54
575,Nantucket,US,41.2835,-70.0995,72.14,83,0,4.61,2022-07-31 06:16:01
576,Aasiaat,GL,68.7098,-52.8699,38.95,97,100,12.64,2022-07-31 06:16:02
577,Ponta Delgada,PT,37.7333,-25.6667,68.72,88,20,5.75,2022-07-31 06:16:02
578,Paonta Sahib,IN,30.45,77.6167,75.69,96,100,2.39,2022-07-31 06:16:03
579,Makat,KZ,47.6469,53.3463,87.91,26,2,9.91,2022-07-31 06:16:04
580,Quelimane,MZ,-17.8786,36.8883,64.35,94,20,3.44,2022-07-31 06:16:04
581,Bonfim,BR,3.0833,-59.95,72.57,93,100,2.44,2022-07-31 06:16:05
582,Tsumeb,NA,-19.2333,17.7167,58.14,29,3,5.17,2022-07-31 06:16:05
583,Morehead,US,37.2711,-87.1764,70.0,97,100,4.61,2022-07-31 06:16:06
584,Piacabucu,BR,-10.4056,-36.4344,73.74,87,55,8.79,2022-07-31 06:16:06
585,Takoradi,GH,4.8845,-1.7554,73.31,83,100,8.59,2022-07-31 06:15:41
586,Half Moon Bay,US,37.4636,-122.4286,64.9,90,100,8.05,2022-07-31 06:13:56
587,Tautira,PF,-17.7333,-149.15,77.52,74,18,24.54,2022-07-31 06:16:07
588,Kautokeino,NO,69.0125,23.0412,47.32,79,98,2.1,2022-07-31 06:16:08
589,Flin Flon,CA,54.7682,-101.865,56.7,63,100,4.56,2022-07-31 06:15:05
590,Anahuac,MX,27.2333,-100.15,83.1,56,71,22.28,2022-07-31 06:16:09
591,Bahia Blanca,AR,-38.7196,-62.2724,47.53,81,100,3.0,2022-07-31 06:16:10
592,Northam,GB,51.0333,-4.2167,64.38,98,100,17.83,2022-07-31 06:16:10
593,Abha,SA,18.2164,42.5053,79.05,26,0,4.61,2022-07-31 06:16:11
